transaction_id,user_id,transaction_date,amount,payment_method,device,payment_status,failure_reason,retry_count,recovered_flag
8896,2284,2024-06-10,857.24,Debit Card,Android,success,,0,0
8897,1886,2024-01-11,4337.67,Debit Card,Web,success,,0,0
8898,3258,2024-02-29,4801.58,Credit Card,Android,success,,0,0
8899,5382,2024-04-06,2878.3,UPI,Android,success,,0,0
8900,2785,2024-02-17,3443.13,Credit Card,iOS,failed,timeout,0,0
8901,5838,2024-06-04,4313.18,Debit Card,Android,success,,0,0
8902,4543,2024-02-24,1936.57,Debit Card,Android,success,,0,0
8903,1295,2024-02-08,4964.88,Debit Card,Android,success,,0,0
8904,3053,2024-03-02,3434.46,Debit Card,Android,success,,0,0
8905,3597,2024-03-03,2177.59,Credit Card,iOS,success,,0,0
8906,1680,2024-02-23,3418.96,Debit Card,iOS,success,,0,0
8907,5890,2024-01-22,2656.23,Credit Card,iOS,failed,bank_decline,2,1
8908,5298,2024-06-25,647.04,Credit Card,Web,success,,0,0
8909,1324,2024-03-15,3999.74,UPI,Android,success,,0,0
8910,3291,2024-04-07,2865.44,Net Banking,Android,success,,0,0
8911,5422,2024-03-07,3999.64,UPI,Web,success,,0,0
8912,1986,2024-02-01,859.07,UPI,iOS,failed,insufficient_funds,1,0
8913,4118,2024-06-18,2737.95,Net Banking,iOS,failed,insufficient_funds,1,0
8914,1760,2024-03-09,3856.46,Credit Card,iOS,success,,0,0
8915,4693,2024-04-18,4942.69,Debit Card,Android,success,,0,0
8916,2036,2024-05-17,4433.55,Credit Card,iOS,success,,0,0
8917,1906,2024-02-09,4335.31,UPI,Android,success,,0,0
8918,1364,2024-01-08,1312.55,Debit Card,Android,success,,0,0
8919,4413,2024-03-12,4206.12,Net Banking,Web,success,,0,0
8920,2069,2024-01-25,929.48,UPI,Android,success,,0,0
8921,5369,2024-03-18,1070.73,Debit Card,Android,success,,0,0
8922,3255,2024-02-09,639.57,Debit Card,Android,success,,0,0
8923,4686,2024-03-25,4302.22,Credit Card,Android,success,,0,0
8924,5219,2024-01-06,630.45,Debit Card,Web,success,,0,0
8925,4081,2024-04-11,776.75,UPI,Android,success,,0,0
8926,4258,2024-06-17,1304.85,Credit Card,Web,failed,network_error,0,0
8927,3107,2024-01-31,2906.05,Wallet,Android,failed,bank_decline,1,0
8928,3933,2024-05-29,4412.88,Wallet,Web,success,,0,0
8929,3829,2024-04-08,2149.32,Credit Card,Android,success,,0,0
8930,1441,2024-06-28,2776.8,UPI,Android,success,,0,0
8931,2559,2024-05-01,915.8,Credit Card,Android,success,,0,0
8932,2741,2024-04-13,1403.13,UPI,Android,success,,0,0
8933,1625,2024-04-12,756.24,UPI,iOS,success,,0,0
8934,4863,2024-03-17,2108.6,Net Banking,iOS,success,,0,0
8935,2690,2024-02-25,2992.64,Debit Card,Web,success,,0,0
8936,3781,2024-01-22,1491.7,Net Banking,Web,success,,0,0
8937,1090,2024-04-20,4245.38,Net Banking,Android,success,,0,0
8938,4006,2024-01-19,4908.07,UPI,Android,failed,network_error,1,1
8939,5302,2024-05-28,688.76,Debit Card,Android,success,,0,0
8940,2088,2024-01-03,187.51,UPI,Android,success,,0,0
8941,5611,2024-04-18,3969.91,UPI,Android,success,,0,0
8942,2180,2024-04-10,1034.15,Wallet,Web,success,,0,0
8943,2901,2024-01-06,1830.42,Credit Card,Android,success,,0,0
8944,5490,2024-02-24,2031.73,Debit Card,iOS,success,,0,0
8945,1186,2024-01-29,4591.34,UPI,Web,success,,0,0
8946,2597,2024-03-16,3328.31,Debit Card,Android,success,,0,0
8947,4408,2024-01-01,298.99,UPI,iOS,failed,bank_decline,0,0
8948,4747,2024-03-12,172.57,Credit Card,iOS,success,,0,0
8949,3670,2024-03-06,1077.88,UPI,Web,success,,0,0
8950,5825,2024-01-08,1659.04,UPI,Android,success,,0,0
8951,1239,2024-02-12,2474.17,UPI,iOS,success,,0,0
8952,3580,2024-03-17,4205.41,UPI,iOS,success,,0,0
8953,5236,2024-04-28,1642.61,Net Banking,iOS,success,,0,0
8954,1138,2024-06-05,1945.03,Net Banking,iOS,success,,0,0
8955,3506,2024-04-14,1713.76,Credit Card,iOS,success,,0,0
8956,5165,2024-02-10,143.93,UPI,Android,success,,0,0
8957,5480,2024-06-12,4780.49,Debit Card,Web,success,,0,0
8958,5725,2024-05-22,781.08,Debit Card,Android,success,,0,0
8959,3245,2024-03-12,1509.57,Net Banking,Android,success,,0,0
8960,5300,2024-05-14,733.59,UPI,Android,success,,0,0
8961,2749,2024-03-28,2503.66,Debit Card,Android,success,,0,0
8962,1567,2024-03-21,4667.61,UPI,Web,failed,network_error,0,0
8963,5900,2024-06-07,593.43,UPI,iOS,success,,0,0
8964,1881,2024-01-20,2260.39,Net Banking,Web,failed,insufficient_funds,2,1
8965,1639,2024-05-24,209.64,Credit Card,Web,success,,0,0
8966,4961,2024-01-12,3877.4,UPI,Android,success,,0,0
8967,5420,2024-04-30,3242.01,Credit Card,iOS,success,,0,0
8968,5537,2024-05-09,3528.52,Credit Card,Android,failed,network_error,2,1
8969,5899,2024-06-26,2414.45,Credit Card,Web,success,,0,0
8970,3335,2024-02-13,4547.4,Credit Card,iOS,failed,network_error,0,0
8971,5321,2024-05-05,2106.83,UPI,Android,success,,0,0
8972,3985,2024-05-25,2619.02,UPI,Android,success,,0,0
8973,1559,2024-02-23,3506.92,Credit Card,iOS,success,,0,0
8974,1713,2024-05-15,2650.75,Credit Card,Android,success,,0,0
8975,5593,2024-04-01,1027.74,Credit Card,iOS,success,,0,0
8976,4988,2024-06-11,1653.65,Debit Card,Android,failed,insufficient_funds,0,0
8977,1256,2024-05-21,552.24,Debit Card,iOS,failed,network_error,1,0
8978,1576,2024-02-03,2219.81,Credit Card,Android,success,,0,0
8979,1037,2024-04-19,3086.02,Net Banking,iOS,success,,0,0
8980,3072,2024-01-18,680.8,Net Banking,Android,success,,0,0
8981,5505,2024-04-14,3189.88,Credit Card,Android,success,,0,0
8982,1460,2024-05-09,4475.07,Credit Card,Android,success,,0,0
8983,2440,2024-01-22,1754.85,UPI,Android,success,,0,0
8984,5478,2024-02-06,1187.96,Net Banking,Web,success,,0,0
8985,2832,2024-03-02,4475.73,Credit Card,Android,success,,0,0
8986,5664,2024-05-10,3490.53,Wallet,Android,success,,0,0
8987,4399,2024-02-27,616.43,Credit Card,Android,failed,network_error,1,1
8988,1432,2024-04-20,2099.75,UPI,Android,success,,0,0
8989,5151,2024-04-11,3403.04,Credit Card,Android,success,,0,0
8990,2751,2024-05-06,2914.48,Wallet,Android,failed,timeout,1,0
8991,3047,2024-04-21,3130.88,Debit Card,Android,failed,insufficient_funds,0,0
8992,5997,2024-03-01,2878.96,UPI,iOS,success,,0,0
8993,3840,2024-03-13,4010.5,Credit Card,Android,failed,network_error,0,0
8994,1256,2024-03-04,1670.09,Debit Card,iOS,success,,0,0
8995,1671,2024-03-25,3571.47,UPI,Android,success,,0,0
8996,1489,2024-05-29,4956.29,Wallet,Android,success,,0,0
8997,4714,2024-05-07,2010.8,Wallet,Android,failed,bank_decline,1,0
8998,3096,2024-01-28,3976.14,Net Banking,iOS,success,,0,0
8999,2682,2024-03-17,1305.94,Net Banking,iOS,success,,0,0
9000,5411,2024-04-12,1481.29,Wallet,Android,success,,0,0
9001,3460,2024-01-17,4680.83,Credit Card,Web,failed,bank_decline,2,0
9002,5529,2024-01-28,227.1,Credit Card,iOS,success,,0,0
9003,4912,2024-02-01,1165.39,Credit Card,Android,success,,0,0
9004,2975,2024-03-25,2466.31,Debit Card,Android,success,,0,0
9005,4216,2024-03-01,2069.05,Wallet,iOS,success,,0,0
9006,2389,2024-02-19,3182.93,UPI,iOS,success,,0,0
9007,5515,2024-03-24,1044.34,UPI,Android,success,,0,0
9008,4856,2024-06-06,445.68,Net Banking,Web,success,,0,0
9009,2584,2024-02-10,1909.73,Wallet,Android,success,,0,0
9010,5939,2024-04-25,2669.34,UPI,Android,success,,0,0
9011,3963,2024-03-25,2853.81,Net Banking,iOS,success,,0,0
9012,5529,2024-05-13,3047.32,Credit Card,Android,success,,0,0
9013,1976,2024-04-05,2788.44,Debit Card,iOS,success,,0,0
9014,4364,2024-04-07,1304.18,Debit Card,Android,success,,0,0
9015,1045,2024-02-27,3846.29,Debit Card,Android,success,,0,0
9016,2193,2024-01-01,530.12,Credit Card,Android,success,,0,0
9017,4342,2024-04-06,1071.93,Net Banking,Android,success,,0,0
9018,5512,2024-06-07,3722.95,Debit Card,Android,success,,0,0
9019,5943,2024-05-27,1470.66,Debit Card,iOS,failed,network_error,1,1
9020,1246,2024-03-12,2518.02,Credit Card,Android,success,,0,0
9021,4219,2024-02-07,1703.27,Wallet,Web,failed,timeout,0,0
9022,5325,2024-02-25,2584.21,UPI,iOS,failed,insufficient_funds,2,1
9023,1791,2024-06-22,1798.61,Credit Card,iOS,success,,0,0
9024,1636,2024-04-04,4971.62,Credit Card,Android,success,,0,0
9025,4775,2024-05-17,1851.64,Wallet,Android,success,,0,0
9026,3421,2024-02-07,3172.54,Wallet,Android,success,,0,0
9027,5833,2024-04-03,4452.88,Debit Card,iOS,success,,0,0
9028,2088,2024-03-15,3225.88,UPI,iOS,success,,0,0
9029,5183,2024-05-21,2872.7,Wallet,Android,success,,0,0
9030,4159,2024-06-01,2889.22,UPI,iOS,success,,0,0
9031,1712,2024-03-27,2532.66,Wallet,Web,success,,0,0
9032,5696,2024-02-29,4057.14,Debit Card,Android,success,,0,0
9033,4644,2024-04-07,347.08,Wallet,iOS,success,,0,0
9034,4890,2024-02-29,4437.14,Debit Card,Web,success,,0,0
9035,3586,2024-01-18,2972.83,UPI,Android,success,,0,0
9036,5309,2024-05-26,4259.48,Credit Card,Android,failed,timeout,1,0
9037,3108,2024-03-14,150.92,UPI,Android,failed,insufficient_funds,0,0
9038,5793,2024-01-25,4359.45,UPI,Android,failed,network_error,3,0
9039,4614,2024-05-30,688.67,Debit Card,Android,success,,0,0
9040,2242,2024-06-09,3633.97,Debit Card,Android,success,,0,0
9041,3059,2024-02-20,2140.95,Debit Card,Android,success,,0,0
9042,4486,2024-01-31,3437.25,Wallet,Android,success,,0,0
9043,5332,2024-04-12,3178.13,Debit Card,Android,success,,0,0
9044,4810,2024-01-06,900.64,Credit Card,Android,success,,0,0
9045,4900,2024-01-27,2621.61,Credit Card,iOS,success,,0,0
9046,3605,2024-04-14,1458.43,UPI,iOS,success,,0,0
9047,5742,2024-05-20,2846.14,Debit Card,iOS,success,,0,0
9048,4034,2024-05-13,3716.22,Credit Card,Web,success,,0,0
9049,5568,2024-06-27,498.17,Debit Card,Android,success,,0,0
9050,5207,2024-06-23,2627.24,Wallet,Android,success,,0,0
9051,5051,2024-06-16,3126.39,Wallet,Web,success,,0,0
9052,4363,2024-03-06,1547.3,Credit Card,Android,success,,0,0
9053,5021,2024-06-13,4769.72,Credit Card,iOS,success,,0,0
9054,2845,2024-06-14,2649.48,Credit Card,Android,success,,0,0
9055,1382,2024-01-23,994.33,Net Banking,iOS,success,,0,0
9056,5112,2024-03-11,628.16,Credit Card,Web,success,,0,0
9057,5588,2024-03-09,2754.13,Credit Card,iOS,success,,0,0
9058,4810,2024-03-15,1938.67,Credit Card,Android,success,,0,0
9059,2896,2024-06-01,1043.48,Wallet,iOS,success,,0,0
9060,2509,2024-01-03,250.42,UPI,Android,failed,insufficient_funds,3,1
9061,5212,2024-06-10,2876.34,UPI,Web,failed,insufficient_funds,1,1
9062,2578,2024-06-09,3033.14,UPI,Android,success,,0,0
9063,1879,2024-04-30,794.83,UPI,Web,success,,0,0
9064,3162,2024-01-21,3048.52,UPI,iOS,success,,0,0
9065,2572,2024-04-24,4764.67,Credit Card,Android,success,,0,0
9066,2648,2024-03-23,4893.65,UPI,iOS,success,,0,0
9067,5739,2024-04-02,4453.62,UPI,Android,success,,0,0
9068,2359,2024-01-20,4054.69,UPI,iOS,success,,0,0
9069,5431,2024-04-15,1125.9,Credit Card,iOS,success,,0,0
9070,3969,2024-01-31,866.53,Credit Card,Android,success,,0,0
9071,4960,2024-03-16,2280.24,Wallet,Android,success,,0,0
9072,4811,2024-02-12,3136.2,UPI,Web,success,,0,0
9073,5242,2024-02-19,4268.33,UPI,Android,success,,0,0
9074,5217,2024-01-13,1236.62,UPI,Android,success,,0,0
9075,1080,2024-06-17,2450.27,Credit Card,iOS,success,,0,0
9076,3732,2024-06-09,3272.46,Credit Card,iOS,success,,0,0
9077,3709,2024-03-21,2283.41,Debit Card,Web,success,,0,0
9078,3422,2024-06-16,2325.55,Debit Card,Android,success,,0,0
9079,4641,2024-03-20,1203.07,Net Banking,Android,success,,0,0
9080,5599,2024-02-06,4934.64,Credit Card,Android,success,,0,0
9081,1667,2024-03-16,2428.45,Credit Card,Web,failed,network_error,0,0
9082,3496,2024-03-16,2710.44,Credit Card,Android,success,,0,0
9083,4499,2024-05-04,1170.94,Debit Card,iOS,success,,0,0
9084,4498,2024-04-04,2619.27,Credit Card,Android,failed,insufficient_funds,0,0
9085,2444,2024-02-22,1351.21,Credit Card,Web,success,,0,0
9086,2345,2024-04-04,1091.45,Credit Card,Android,failed,bank_decline,0,0
9087,2189,2024-06-12,1451.04,Credit Card,Web,success,,0,0
9088,1458,2024-02-21,113.52,Debit Card,iOS,success,,0,0
9089,2212,2024-03-27,2893.74,Debit Card,iOS,success,,0,0
9090,5559,2024-04-27,1998.65,Debit Card,iOS,success,,0,0
9091,1911,2024-03-20,4503.58,Credit Card,iOS,success,,0,0
9092,2025,2024-05-15,299.47,Debit Card,iOS,success,,0,0
9093,3411,2024-05-30,311.68,Net Banking,iOS,success,,0,0
9094,1071,2024-06-05,4440.78,Credit Card,Web,failed,network_error,0,0
9095,3685,2024-01-12,720.56,Wallet,Android,success,,0,0
9096,2193,2024-04-10,110.58,Debit Card,iOS,success,,0,0
9097,2848,2024-03-21,976.68,Credit Card,Web,success,,0,0
9098,3384,2024-04-03,4136.99,Credit Card,Android,failed,insufficient_funds,2,0
9099,3022,2024-03-07,4033.3,Credit Card,iOS,success,,0,0
9100,4741,2024-01-01,1766.65,UPI,Android,success,,0,0
9101,5748,2024-01-16,3373.35,Debit Card,Android,success,,0,0
9102,2298,2024-03-07,2585.52,Net Banking,Android,success,,0,0
9103,5102,2024-03-08,4533.2,UPI,Android,success,,0,0
9104,1904,2024-02-04,376.48,Debit Card,Web,success,,0,0
9105,4026,2024-03-05,4084.58,UPI,Android,success,,0,0
9106,3028,2024-03-10,935.93,UPI,Android,success,,0,0
9107,5711,2024-05-01,2018.94,Credit Card,iOS,failed,timeout,0,0
9108,3620,2024-04-16,1040.59,Credit Card,Android,failed,insufficient_funds,0,0
9109,3646,2024-04-13,3542.81,Debit Card,iOS,success,,0,0
9110,5865,2024-04-03,3423.8,Credit Card,iOS,success,,0,0
9111,3289,2024-05-04,2784.7,Debit Card,Android,failed,insufficient_funds,2,1
9112,4872,2024-03-10,3521.0,UPI,Web,success,,0,0
9113,2485,2024-04-10,3233.87,Debit Card,iOS,success,,0,0
9114,4151,2024-02-19,3904.57,Credit Card,Android,success,,0,0
9115,2440,2024-06-01,1273.09,Credit Card,Web,success,,0,0
9116,1765,2024-04-15,2201.67,Credit Card,Android,failed,bank_decline,3,0
9117,5479,2024-04-19,842.97,Credit Card,iOS,success,,0,0
9118,3438,2024-03-27,2205.01,Debit Card,iOS,success,,0,0
9119,5092,2024-05-07,3538.29,Debit Card,Android,success,,0,0
9120,5783,2024-06-03,3487.82,Credit Card,Android,success,,0,0
9121,2149,2024-05-12,3576.19,Credit Card,iOS,success,,0,0
9122,4565,2024-03-06,1612.96,Debit Card,iOS,success,,0,0
9123,5142,2024-04-11,3344.85,Credit Card,Android,success,,0,0
9124,2972,2024-03-02,1900.58,Credit Card,Android,success,,0,0
9125,3666,2024-04-04,4728.01,Debit Card,Android,success,,0,0
9126,1463,2024-04-15,1782.5,Credit Card,Android,success,,0,0
9127,5218,2024-02-09,3054.79,Net Banking,iOS,failed,bank_decline,3,1
9128,3181,2024-04-23,3775.71,UPI,Android,success,,0,0
9129,2642,2024-04-03,4541.4,Debit Card,Android,success,,0,0
9130,4888,2024-02-22,2245.85,Credit Card,iOS,success,,0,0
9131,1840,2024-02-08,1866.38,Credit Card,Android,success,,0,0
9132,3654,2024-03-23,2207.14,Credit Card,Web,success,,0,0
9133,5118,2024-01-04,1686.11,Credit Card,iOS,success,,0,0
9134,1565,2024-03-31,3304.23,Debit Card,Android,success,,0,0
9135,1964,2024-05-16,4670.31,Credit Card,Android,success,,0,0
9136,3282,2024-04-02,717.75,Net Banking,Android,success,,0,0
9137,1995,2024-03-11,2848.52,Wallet,Android,success,,0,0
9138,2187,2024-02-11,4498.48,UPI,Android,success,,0,0
9139,5921,2024-05-12,590.56,Net Banking,Android,success,,0,0
9140,5311,2024-01-31,2519.94,Credit Card,Android,success,,0,0
9141,4254,2024-04-12,4339.63,UPI,Android,failed,timeout,0,0
9142,1656,2024-02-10,4512.22,Credit Card,iOS,success,,0,0
9143,3982,2024-05-04,2620.33,Wallet,Web,success,,0,0
9144,2113,2024-01-29,222.26,UPI,Android,success,,0,0
9145,5406,2024-01-28,617.63,Debit Card,Android,success,,0,0
9146,1556,2024-04-13,2974.91,UPI,Web,success,,0,0
9147,4019,2024-02-07,706.91,Credit Card,Android,success,,0,0
9148,3304,2024-06-04,832.15,Debit Card,Android,success,,0,0
9149,3580,2024-03-15,3883.37,Net Banking,Android,success,,0,0
9150,1051,2024-01-09,3778.39,Credit Card,Web,failed,insufficient_funds,0,0
9151,2361,2024-06-07,4229.59,UPI,Android,failed,network_error,2,0
9152,2194,2024-03-28,618.1,Debit Card,Web,failed,network_error,1,0
9153,5019,2024-05-20,1070.91,Debit Card,Android,success,,0,0
9154,4138,2024-05-29,4181.51,UPI,iOS,success,,0,0
9155,2648,2024-05-05,3633.33,Wallet,iOS,success,,0,0
9156,1671,2024-03-24,4049.19,Credit Card,iOS,success,,0,0
9157,1777,2024-02-11,4949.75,Credit Card,Android,success,,0,0
9158,5927,2024-03-16,4335.71,Debit Card,Android,success,,0,0
9159,3279,2024-04-10,2650.27,UPI,Android,success,,0,0
9160,4022,2024-06-13,1622.76,Debit Card,Android,success,,0,0
9161,2860,2024-06-12,2891.42,Net Banking,iOS,success,,0,0
9162,4139,2024-04-13,3229.07,UPI,iOS,success,,0,0
9163,2074,2024-01-11,1743.03,Debit Card,Android,success,,0,0
9164,2716,2024-04-03,3877.59,Credit Card,iOS,success,,0,0
9165,2283,2024-05-23,554.49,Credit Card,Android,success,,0,0
9166,5686,2024-01-21,3919.02,Debit Card,Android,success,,0,0
9167,2986,2024-04-12,256.79,Wallet,Web,success,,0,0
9168,3633,2024-03-28,2540.03,UPI,Android,success,,0,0
9169,2001,2024-02-23,4321.04,Debit Card,Android,success,,0,0
9170,2046,2024-04-23,523.83,UPI,Android,success,,0,0
9171,3176,2024-04-11,2636.92,Credit Card,Web,success,,0,0
9172,3338,2024-01-09,881.02,Credit Card,Android,success,,0,0
9173,2855,2024-04-05,4484.6,Debit Card,iOS,success,,0,0
9174,1500,2024-02-09,4178.49,Wallet,iOS,failed,network_error,1,1
9175,3233,2024-02-20,4676.19,Net Banking,Web,success,,0,0
9176,5574,2024-03-22,4387.41,UPI,Android,success,,0,0
9177,3539,2024-05-29,3709.11,Debit Card,Android,success,,0,0
9178,5608,2024-04-18,1005.96,UPI,Web,failed,network_error,0,0
9179,4714,2024-04-10,1582.26,Debit Card,Android,success,,0,0
9180,3332,2024-01-29,2534.59,UPI,Android,success,,0,0
9181,1600,2024-05-31,2985.59,Debit Card,iOS,success,,0,0
9182,5284,2024-06-07,3932.7,Credit Card,iOS,success,,0,0
9183,1988,2024-06-18,1212.1,Credit Card,Android,failed,insufficient_funds,1,0
9184,2881,2024-01-02,728.56,UPI,Web,failed,insufficient_funds,0,0
9185,5483,2024-06-26,2464.79,UPI,Web,success,,0,0
9186,2754,2024-04-19,873.42,Credit Card,Android,success,,0,0
9187,3464,2024-03-10,3499.31,Net Banking,Android,success,,0,0
9188,3223,2024-06-05,2920.59,Net Banking,Android,success,,0,0
9189,5482,2024-05-30,3731.43,UPI,Web,success,,0,0
9190,2494,2024-02-09,410.84,UPI,iOS,failed,timeout,1,1
9191,1852,2024-04-06,4827.02,Credit Card,Android,success,,0,0
9192,1451,2024-06-12,100.03,Wallet,iOS,success,,0,0
9193,3324,2024-01-28,1694.67,Credit Card,Web,success,,0,0
9194,2758,2024-05-31,3430.21,Credit Card,iOS,success,,0,0
9195,5308,2024-04-16,321.2,UPI,Android,success,,0,0
9196,4353,2024-02-18,508.41,Debit Card,Android,success,,0,0
9197,5136,2024-05-11,475.74,Wallet,Android,success,,0,0
9198,5695,2024-06-24,2949.4,Debit Card,Android,success,,0,0
9199,4338,2024-04-25,4490.03,Credit Card,Android,failed,bank_decline,1,0
9200,3588,2024-01-13,2821.64,Wallet,Android,success,,0,0
9201,2782,2024-06-20,3057.5,Debit Card,Android,success,,0,0
9202,4520,2024-04-01,1795.41,Debit Card,iOS,success,,0,0
9203,2779,2024-01-22,191.83,Debit Card,Android,success,,0,0
9204,4132,2024-04-04,205.91,Net Banking,Android,failed,network_error,1,1
9205,4573,2024-01-07,4452.72,Credit Card,Web,success,,0,0
9206,4218,2024-04-12,602.6,Credit Card,iOS,success,,0,0
9207,4757,2024-06-05,4998.97,Debit Card,Android,success,,0,0
9208,5016,2024-02-07,905.67,Wallet,Web,failed,insufficient_funds,3,1
9209,3837,2024-04-01,3405.71,Credit Card,Android,success,,0,0
9210,3381,2024-05-24,4749.88,Credit Card,Android,success,,0,0
9211,5239,2024-01-24,1875.22,UPI,Android,success,,0,0
9212,4936,2024-04-28,3698.72,UPI,iOS,success,,0,0
9213,5428,2024-05-21,1819.2,Debit Card,Web,success,,0,0
9214,2419,2024-05-14,1594.21,Net Banking,Android,success,,0,0
9215,5150,2024-03-05,1088.84,Credit Card,Android,success,,0,0
9216,2330,2024-06-28,4122.58,Debit Card,Android,success,,0,0
9217,3917,2024-05-12,1361.2,Debit Card,iOS,success,,0,0
9218,2446,2024-05-18,1487.47,Debit Card,Web,success,,0,0
9219,2440,2024-06-23,4994.95,Credit Card,Android,success,,0,0
9220,4744,2024-01-21,1703.82,Debit Card,Android,success,,0,0
9221,3844,2024-01-28,2171.59,Credit Card,Android,failed,insufficient_funds,1,0
9222,5175,2024-05-20,4951.27,UPI,Android,success,,0,0
9223,1864,2024-04-30,1909.57,UPI,Android,success,,0,0
9224,1471,2024-06-10,1894.14,Debit Card,iOS,success,,0,0
9225,2502,2024-05-28,4155.8,Debit Card,Android,success,,0,0
9226,5684,2024-02-27,1628.46,Debit Card,iOS,failed,bank_decline,0,0
9227,2410,2024-05-14,1245.55,Wallet,Android,failed,network_error,3,1
9228,4770,2024-06-06,2173.73,UPI,Android,success,,0,0
9229,2905,2024-06-18,3533.14,UPI,Android,success,,0,0
9230,5659,2024-04-04,311.89,Credit Card,Android,failed,insufficient_funds,0,0
9231,5001,2024-01-26,1932.19,Credit Card,Android,success,,0,0
9232,4504,2024-06-28,1796.6,Credit Card,Android,success,,0,0
9233,4483,2024-02-28,1299.61,Debit Card,Web,failed,network_error,1,0
9234,5562,2024-02-14,3306.01,UPI,Android,success,,0,0
9235,1598,2024-06-09,1520.95,UPI,Android,failed,network_error,1,1
9236,1991,2024-03-28,3072.98,UPI,Android,success,,0,0
9237,2932,2024-03-14,2571.25,Wallet,Android,success,,0,0
9238,3784,2024-03-08,1164.23,Credit Card,Android,success,,0,0
9239,4041,2024-02-04,1406.17,Net Banking,Android,success,,0,0
9240,1066,2024-03-14,935.94,UPI,Android,failed,network_error,0,0
9241,4398,2024-02-16,377.48,Credit Card,Web,failed,bank_decline,1,0
9242,3750,2024-03-17,3134.02,UPI,iOS,success,,0,0
9243,1469,2024-06-03,3396.66,Debit Card,iOS,failed,insufficient_funds,1,0
9244,2724,2024-04-19,913.4,Debit Card,Android,success,,0,0
9245,4985,2024-03-23,3115.42,Credit Card,iOS,success,,0,0
9246,2631,2024-06-15,4912.22,Debit Card,Android,success,,0,0
9247,1774,2024-04-17,464.57,Credit Card,iOS,success,,0,0
9248,4012,2024-04-01,2502.82,Credit Card,Android,success,,0,0
9249,3503,2024-04-05,3691.89,Net Banking,Android,success,,0,0
9250,2486,2024-01-28,325.45,UPI,iOS,success,,0,0
9251,5019,2024-01-20,3913.54,Debit Card,iOS,success,,0,0
9252,5227,2024-01-22,4899.61,Debit Card,iOS,success,,0,0
9253,1929,2024-06-02,533.59,Net Banking,Android,success,,0,0
9254,4012,2024-05-31,4128.93,Debit Card,Android,success,,0,0
9255,2505,2024-05-09,1955.05,Debit Card,Android,success,,0,0
9256,5729,2024-03-07,806.17,UPI,Android,success,,0,0
9257,3944,2024-05-23,2516.65,Credit Card,iOS,failed,insufficient_funds,1,1
9258,3819,2024-02-09,450.44,UPI,Android,success,,0,0
9259,2184,2024-06-03,2658.3,Debit Card,iOS,success,,0,0
9260,1288,2024-05-04,194.85,Debit Card,Android,success,,0,0
9261,2811,2024-03-13,3670.2,UPI,Android,success,,0,0
9262,1527,2024-02-01,2491.05,Wallet,iOS,success,,0,0
9263,1916,2024-05-26,2348.8,Net Banking,Android,success,,0,0
9264,2708,2024-05-25,1061.34,Credit Card,Web,success,,0,0
9265,4574,2024-03-25,1870.19,Credit Card,Android,failed,timeout,1,1
9266,4319,2024-01-03,991.16,Debit Card,Android,success,,0,0
9267,2406,2024-03-28,3703.41,UPI,Android,success,,0,0
9268,2241,2024-05-05,1075.22,Debit Card,Android,success,,0,0
9269,4133,2024-06-04,3122.09,Wallet,iOS,failed,insufficient_funds,2,1
9270,1798,2024-05-28,1470.08,Credit Card,Web,success,,0,0
9271,2523,2024-01-04,3319.21,Credit Card,Android,success,,0,0
9272,5107,2024-01-18,2748.23,Credit Card,Android,success,,0,0
9273,5928,2024-02-06,2174.85,UPI,Web,success,,0,0
9274,3888,2024-03-24,3397.7,Debit Card,iOS,success,,0,0
9275,3690,2024-01-30,2137.04,Credit Card,Android,success,,0,0
9276,5091,2024-03-09,4124.72,UPI,Android,success,,0,0
9277,2241,2024-06-28,3675.03,Debit Card,iOS,success,,0,0
9278,1690,2024-03-24,2749.13,Credit Card,iOS,success,,0,0
9279,1527,2024-02-07,4397.6,Credit Card,iOS,success,,0,0
9280,2495,2024-05-24,4161.42,Wallet,Web,success,,0,0
9281,4825,2024-05-19,2706.01,Wallet,Android,success,,0,0
9282,3893,2024-06-07,435.39,Credit Card,Android,success,,0,0
9283,1892,2024-03-24,2873.38,Credit Card,Android,success,,0,0
9284,1386,2024-01-11,1840.76,UPI,Android,success,,0,0
9285,2249,2024-04-04,2746.55,UPI,iOS,success,,0,0
9286,3528,2024-01-24,3270.94,Debit Card,Android,success,,0,0
9287,5503,2024-04-23,3259.71,UPI,Android,success,,0,0
9288,4528,2024-04-30,3400.27,UPI,Web,success,,0,0
9289,1897,2024-01-26,3428.42,Wallet,Android,success,,0,0
9290,1710,2024-05-22,635.48,UPI,iOS,success,,0,0
9291,4695,2024-05-18,1039.39,Credit Card,iOS,failed,network_error,1,1
9292,3686,2024-06-04,3189.65,UPI,Android,success,,0,0
9293,5512,2024-02-10,2100.04,Credit Card,Android,success,,0,0
9294,1415,2024-03-02,3837.97,Debit Card,Android,success,,0,0
9295,2471,2024-02-04,712.06,Debit Card,Web,success,,0,0
9296,5180,2024-06-19,1038.46,UPI,iOS,failed,network_error,2,0
9297,5262,2024-02-10,2836.48,Credit Card,Android,success,,0,0
9298,3431,2024-04-28,2553.67,Net Banking,Android,failed,network_error,3,1
9299,3515,2024-05-06,1405.35,UPI,Android,success,,0,0
9300,2095,2024-06-09,2100.88,Credit Card,Android,failed,network_error,1,1
