transaction_id,user_id,transaction_date,amount,payment_method,device,payment_status,failure_reason,retry_count,recovered_flag,recovery_status,revenue_lost,revenue_recovered,retry_bucket
8848,4770,2024-01-03,529.83,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8849,2613,2024-04-29,4287.92,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8850,5955,2024-05-24,2936.15,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8851,2879,2024-01-16,1368.88,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8852,5108,2024-02-07,4258.41,UPI,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8853,3346,2024-05-26,4032.97,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8854,2099,2024-03-04,594.66,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8855,2074,2024-03-07,3256.28,Debit Card,Android,failed,bank_decline,0,0,lost,3256.28,0.0,no_retry
8856,1786,2024-02-05,3636.98,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8857,1148,2024-01-08,3607.55,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8858,2754,2024-02-08,3643.4,UPI,Android,failed,network_error,0,0,lost,3643.4,0.0,no_retry
8859,3169,2024-02-02,930.34,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8860,4756,2024-03-26,1643.92,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8861,2179,2024-06-24,4236.47,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8862,4309,2024-06-22,4502.12,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8863,3423,2024-06-09,1468.03,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8864,5177,2024-01-16,212.8,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8865,5587,2024-06-13,4312.86,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8866,1924,2024-04-11,1947.75,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8867,2603,2024-04-23,1714.37,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8868,4052,2024-06-26,1800.3,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8869,5218,2024-04-01,2136.91,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8870,5803,2024-01-05,1953.51,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8871,3377,2024-03-05,2875.51,Credit Card,Web,failed,bank_decline,2,0,lost,2875.51,0.0,2_retries
8872,4480,2024-02-13,486.81,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8873,4182,2024-01-19,4860.55,Credit Card,Android,failed,network_error,2,1,recovered,0.0,4860.55,2_retries
8874,3817,2024-02-15,4688.61,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8875,4160,2024-05-01,4678.59,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8876,5805,2024-04-02,4408.46,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8877,5889,2024-01-06,3335.6,UPI,Android,failed,bank_decline,1,0,lost,3335.6,0.0,1_retry
8878,1711,2024-03-19,1183.43,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8879,3586,2024-06-24,342.47,Credit Card,iOS,failed,network_error,3,0,lost,342.47,0.0,3_retries
8880,3648,2024-03-05,586.67,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8881,2717,2024-02-01,1687.56,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8882,5352,2024-05-18,2569.03,UPI,Android,failed,network_error,3,1,recovered,0.0,2569.03,3_retries
8883,1870,2024-03-22,4966.94,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8884,4574,2024-01-18,2233.67,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8885,5904,2024-05-21,2670.77,Wallet,Android,failed,network_error,1,0,lost,2670.77,0.0,1_retry
8886,1270,2024-03-30,3506.27,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8887,2543,2024-05-16,985.6,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8888,1549,2024-05-09,4670.85,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8889,5663,2024-01-29,2692.27,UPI,iOS,failed,bank_decline,1,0,lost,2692.27,0.0,1_retry
8890,5014,2024-05-24,1453.66,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8891,5454,2024-04-22,4682.03,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8892,2712,2024-01-25,3164.71,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8893,4240,2024-01-30,2470.08,Wallet,iOS,failed,insufficient_funds,2,1,recovered,0.0,2470.08,2_retries
8894,2362,2024-05-06,2942.76,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8895,5893,2024-05-15,3766.68,UPI,iOS,failed,insufficient_funds,1,1,recovered,0.0,3766.68,1_retry
8896,2284,2024-06-10,857.24,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8897,1886,2024-01-11,4337.67,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8898,3258,2024-02-29,4801.58,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8899,5382,2024-04-06,2878.3,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8900,2785,2024-02-17,3443.13,Credit Card,iOS,failed,timeout,0,0,lost,3443.13,0.0,no_retry
8901,5838,2024-06-04,4313.18,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8902,4543,2024-02-24,1936.57,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8903,1295,2024-02-08,4964.88,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8904,3053,2024-03-02,3434.46,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8905,3597,2024-03-03,2177.59,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8906,1680,2024-02-23,3418.96,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8907,5890,2024-01-22,2656.23,Credit Card,iOS,failed,bank_decline,2,1,recovered,0.0,2656.23,2_retries
8908,5298,2024-06-25,647.04,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8909,1324,2024-03-15,3999.74,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8910,3291,2024-04-07,2865.44,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8911,5422,2024-03-07,3999.64,UPI,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8912,1986,2024-02-01,859.07,UPI,iOS,failed,insufficient_funds,1,0,lost,859.07,0.0,1_retry
8913,4118,2024-06-18,2737.95,Net Banking,iOS,failed,insufficient_funds,1,0,lost,2737.95,0.0,1_retry
8914,1760,2024-03-09,3856.46,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8915,4693,2024-04-18,4942.69,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8916,2036,2024-05-17,4433.55,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8917,1906,2024-02-09,4335.31,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8918,1364,2024-01-08,1312.55,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8919,4413,2024-03-12,4206.12,Net Banking,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8920,2069,2024-01-25,929.48,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8921,5369,2024-03-18,1070.73,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8922,3255,2024-02-09,639.57,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8923,4686,2024-03-25,4302.22,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8924,5219,2024-01-06,630.45,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8925,4081,2024-04-11,776.75,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8926,4258,2024-06-17,1304.85,Credit Card,Web,failed,network_error,0,0,lost,1304.85,0.0,no_retry
8927,3107,2024-01-31,2906.05,Wallet,Android,failed,bank_decline,1,0,lost,2906.05,0.0,1_retry
8928,3933,2024-05-29,4412.88,Wallet,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8929,3829,2024-04-08,2149.32,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8930,1441,2024-06-28,2776.8,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8931,2559,2024-05-01,915.8,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8932,2741,2024-04-13,1403.13,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8933,1625,2024-04-12,756.24,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8934,4863,2024-03-17,2108.6,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8935,2690,2024-02-25,2992.64,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8936,3781,2024-01-22,1491.7,Net Banking,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8937,1090,2024-04-20,4245.38,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8938,4006,2024-01-19,4908.07,UPI,Android,failed,network_error,1,1,recovered,0.0,4908.07,1_retry
8939,5302,2024-05-28,688.76,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8940,2088,2024-01-03,187.51,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8941,5611,2024-04-18,3969.91,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8942,2180,2024-04-10,1034.15,Wallet,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8943,2901,2024-01-06,1830.42,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8944,5490,2024-02-24,2031.73,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8945,1186,2024-01-29,4591.34,UPI,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8946,2597,2024-03-16,3328.31,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8947,4408,2024-01-01,298.99,UPI,iOS,failed,bank_decline,0,0,lost,298.99,0.0,no_retry
8948,4747,2024-03-12,172.57,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8949,3670,2024-03-06,1077.88,UPI,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8950,5825,2024-01-08,1659.04,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8951,1239,2024-02-12,2474.17,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8952,3580,2024-03-17,4205.41,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8953,5236,2024-04-28,1642.61,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8954,1138,2024-06-05,1945.03,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8955,3506,2024-04-14,1713.76,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8956,5165,2024-02-10,143.93,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8957,5480,2024-06-12,4780.49,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8958,5725,2024-05-22,781.08,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8959,3245,2024-03-12,1509.57,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8960,5300,2024-05-14,733.59,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8961,2749,2024-03-28,2503.66,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8962,1567,2024-03-21,4667.61,UPI,Web,failed,network_error,0,0,lost,4667.61,0.0,no_retry
8963,5900,2024-06-07,593.43,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8964,1881,2024-01-20,2260.39,Net Banking,Web,failed,insufficient_funds,2,1,recovered,0.0,2260.39,2_retries
8965,1639,2024-05-24,209.64,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8966,4961,2024-01-12,3877.4,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8967,5420,2024-04-30,3242.01,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8968,5537,2024-05-09,3528.52,Credit Card,Android,failed,network_error,2,1,recovered,0.0,3528.52,2_retries
8969,5899,2024-06-26,2414.45,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8970,3335,2024-02-13,4547.4,Credit Card,iOS,failed,network_error,0,0,lost,4547.4,0.0,no_retry
8971,5321,2024-05-05,2106.83,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8972,3985,2024-05-25,2619.02,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8973,1559,2024-02-23,3506.92,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8974,1713,2024-05-15,2650.75,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8975,5593,2024-04-01,1027.74,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8976,4988,2024-06-11,1653.65,Debit Card,Android,failed,insufficient_funds,0,0,lost,1653.65,0.0,no_retry
8977,1256,2024-05-21,552.24,Debit Card,iOS,failed,network_error,1,0,lost,552.24,0.0,1_retry
8978,1576,2024-02-03,2219.81,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8979,1037,2024-04-19,3086.02,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8980,3072,2024-01-18,680.8,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8981,5505,2024-04-14,3189.88,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8982,1460,2024-05-09,4475.07,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8983,2440,2024-01-22,1754.85,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8984,5478,2024-02-06,1187.96,Net Banking,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
8985,2832,2024-03-02,4475.73,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8986,5664,2024-05-10,3490.53,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8987,4399,2024-02-27,616.43,Credit Card,Android,failed,network_error,1,1,recovered,0.0,616.43,1_retry
8988,1432,2024-04-20,2099.75,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8989,5151,2024-04-11,3403.04,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8990,2751,2024-05-06,2914.48,Wallet,Android,failed,timeout,1,0,lost,2914.48,0.0,1_retry
8991,3047,2024-04-21,3130.88,Debit Card,Android,failed,insufficient_funds,0,0,lost,3130.88,0.0,no_retry
8992,5997,2024-03-01,2878.96,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8993,3840,2024-03-13,4010.5,Credit Card,Android,failed,network_error,0,0,lost,4010.5,0.0,no_retry
8994,1256,2024-03-04,1670.09,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8995,1671,2024-03-25,3571.47,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8996,1489,2024-05-29,4956.29,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
8997,4714,2024-05-07,2010.8,Wallet,Android,failed,bank_decline,1,0,lost,2010.8,0.0,1_retry
8998,3096,2024-01-28,3976.14,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
8999,2682,2024-03-17,1305.94,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9000,5411,2024-04-12,1481.29,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9001,3460,2024-01-17,4680.83,Credit Card,Web,failed,bank_decline,2,0,lost,4680.83,0.0,2_retries
9002,5529,2024-01-28,227.1,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9003,4912,2024-02-01,1165.39,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9004,2975,2024-03-25,2466.31,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9005,4216,2024-03-01,2069.05,Wallet,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9006,2389,2024-02-19,3182.93,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9007,5515,2024-03-24,1044.34,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9008,4856,2024-06-06,445.68,Net Banking,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9009,2584,2024-02-10,1909.73,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9010,5939,2024-04-25,2669.34,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9011,3963,2024-03-25,2853.81,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9012,5529,2024-05-13,3047.32,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9013,1976,2024-04-05,2788.44,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9014,4364,2024-04-07,1304.18,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9015,1045,2024-02-27,3846.29,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9016,2193,2024-01-01,530.12,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9017,4342,2024-04-06,1071.93,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9018,5512,2024-06-07,3722.95,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9019,5943,2024-05-27,1470.66,Debit Card,iOS,failed,network_error,1,1,recovered,0.0,1470.66,1_retry
9020,1246,2024-03-12,2518.02,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9021,4219,2024-02-07,1703.27,Wallet,Web,failed,timeout,0,0,lost,1703.27,0.0,no_retry
9022,5325,2024-02-25,2584.21,UPI,iOS,failed,insufficient_funds,2,1,recovered,0.0,2584.21,2_retries
9023,1791,2024-06-22,1798.61,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9024,1636,2024-04-04,4971.62,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9025,4775,2024-05-17,1851.64,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9026,3421,2024-02-07,3172.54,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9027,5833,2024-04-03,4452.88,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9028,2088,2024-03-15,3225.88,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9029,5183,2024-05-21,2872.7,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9030,4159,2024-06-01,2889.22,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9031,1712,2024-03-27,2532.66,Wallet,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9032,5696,2024-02-29,4057.14,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9033,4644,2024-04-07,347.08,Wallet,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9034,4890,2024-02-29,4437.14,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9035,3586,2024-01-18,2972.83,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9036,5309,2024-05-26,4259.48,Credit Card,Android,failed,timeout,1,0,lost,4259.48,0.0,1_retry
9037,3108,2024-03-14,150.92,UPI,Android,failed,insufficient_funds,0,0,lost,150.92,0.0,no_retry
9038,5793,2024-01-25,4359.45,UPI,Android,failed,network_error,3,0,lost,4359.45,0.0,3_retries
9039,4614,2024-05-30,688.67,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9040,2242,2024-06-09,3633.97,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9041,3059,2024-02-20,2140.95,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9042,4486,2024-01-31,3437.25,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9043,5332,2024-04-12,3178.13,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9044,4810,2024-01-06,900.64,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9045,4900,2024-01-27,2621.61,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9046,3605,2024-04-14,1458.43,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9047,5742,2024-05-20,2846.14,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9048,4034,2024-05-13,3716.22,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9049,5568,2024-06-27,498.17,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9050,5207,2024-06-23,2627.24,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9051,5051,2024-06-16,3126.39,Wallet,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9052,4363,2024-03-06,1547.3,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9053,5021,2024-06-13,4769.72,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9054,2845,2024-06-14,2649.48,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9055,1382,2024-01-23,994.33,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9056,5112,2024-03-11,628.16,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9057,5588,2024-03-09,2754.13,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9058,4810,2024-03-15,1938.67,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9059,2896,2024-06-01,1043.48,Wallet,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9060,2509,2024-01-03,250.42,UPI,Android,failed,insufficient_funds,3,1,recovered,0.0,250.42,3_retries
9061,5212,2024-06-10,2876.34,UPI,Web,failed,insufficient_funds,1,1,recovered,0.0,2876.34,1_retry
9062,2578,2024-06-09,3033.14,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9063,1879,2024-04-30,794.83,UPI,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9064,3162,2024-01-21,3048.52,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9065,2572,2024-04-24,4764.67,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9066,2648,2024-03-23,4893.65,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9067,5739,2024-04-02,4453.62,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9068,2359,2024-01-20,4054.69,UPI,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9069,5431,2024-04-15,1125.9,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9070,3969,2024-01-31,866.53,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9071,4960,2024-03-16,2280.24,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9072,4811,2024-02-12,3136.2,UPI,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9073,5242,2024-02-19,4268.33,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9074,5217,2024-01-13,1236.62,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9075,1080,2024-06-17,2450.27,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9076,3732,2024-06-09,3272.46,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9077,3709,2024-03-21,2283.41,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9078,3422,2024-06-16,2325.55,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9079,4641,2024-03-20,1203.07,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9080,5599,2024-02-06,4934.64,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9081,1667,2024-03-16,2428.45,Credit Card,Web,failed,network_error,0,0,lost,2428.45,0.0,no_retry
9082,3496,2024-03-16,2710.44,Credit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9083,4499,2024-05-04,1170.94,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9084,4498,2024-04-04,2619.27,Credit Card,Android,failed,insufficient_funds,0,0,lost,2619.27,0.0,no_retry
9085,2444,2024-02-22,1351.21,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9086,2345,2024-04-04,1091.45,Credit Card,Android,failed,bank_decline,0,0,lost,1091.45,0.0,no_retry
9087,2189,2024-06-12,1451.04,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9088,1458,2024-02-21,113.52,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9089,2212,2024-03-27,2893.74,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9090,5559,2024-04-27,1998.65,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9091,1911,2024-03-20,4503.58,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9092,2025,2024-05-15,299.47,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9093,3411,2024-05-30,311.68,Net Banking,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9094,1071,2024-06-05,4440.78,Credit Card,Web,failed,network_error,0,0,lost,4440.78,0.0,no_retry
9095,3685,2024-01-12,720.56,Wallet,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9096,2193,2024-04-10,110.58,Debit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9097,2848,2024-03-21,976.68,Credit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9098,3384,2024-04-03,4136.99,Credit Card,Android,failed,insufficient_funds,2,0,lost,4136.99,0.0,2_retries
9099,3022,2024-03-07,4033.3,Credit Card,iOS,success,no_failure,0,0,success,0.0,0.0,no_retry
9100,4741,2024-01-01,1766.65,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9101,5748,2024-01-16,3373.35,Debit Card,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9102,2298,2024-03-07,2585.52,Net Banking,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9103,5102,2024-03-08,4533.2,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9104,1904,2024-02-04,376.48,Debit Card,Web,success,no_failure,0,0,success,0.0,0.0,no_retry
9105,4026,2024-03-05,4084.58,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9106,3028,2024-03-10,935.93,UPI,Android,success,no_failure,0,0,success,0.0,0.0,no_retry
9107,5711,2024-05-01,2018.94,Credit Card,iOS,failed,timeout,0,0,lost,2018.94,0.0,no_retry
9108,3620,2024-04-16,1040.59,Credit Card,Android,failed,insufficient_funds,0,0,lost,1040.59,0.0,no_retry
